ORGANIZATION_ID,REPORT_ID,ALLOCATION_ID,DETAIL_SEQ_NO,ACTUAL_SEQ_NO,AMOUNT_VOLUME,UNIT_VOLUME,VALUE_TYPE_VOLUME,METHOD_ID_VOLUME,AMOUNT_RATE,UNIT_RATE,VALUE_TYPE_RATE,METHOD_ID_RATE,START_DATE,END_DATE
AKDNR,2016,A2013-205,412,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-205,410,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-205,409,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-205,411,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-205,413,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-205,412,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-205,410,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-205,409,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-205,411,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-205,413,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-205,412,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-205,410,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-205,409,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-205,411,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-205,413,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-205,412,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-205,410,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-205,409,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-205,411,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-205,413,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-205,412,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-205,410,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-205,409,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-205,411,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-205,413,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-205,412,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-205,410,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-205,409,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-205,411,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-205,413,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-205,412,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-205,410,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-205,409,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-205,411,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-205,413,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-205,412,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-205,410,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-205,409,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-205,411,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-205,413,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-205,412,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-205,410,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-205,409,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-205,411,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-205,413,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-205,412,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-205,410,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-205,409,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-205,411,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-205,413,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-205,412,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-205,410,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-205,409,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-205,411,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-205,413,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-205,412,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-205,410,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-205,409,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-205,411,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-205,413,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-205,412,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-205,410,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-205,409,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-205,411,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-205,413,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-205,412,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-205,410,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-205,409,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-205,411,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-205,413,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-205,412,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-205,410,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-205,409,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-205,411,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-205,413,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-205,412,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-205,410,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-205,409,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-205,411,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-205,413,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-205,412,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-205,410,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-205,409,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-205,411,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-205,413,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-205,412,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-205,410,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-205,409,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-205,411,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-205,413,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-205,412,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-205,410,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-205,409,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-205,411,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-205,413,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-205,412,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-205,413,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-205,411,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-205,409,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-205,410,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-206,382,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-206,383,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-206,384,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-206,386,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-206,385,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-206,382,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-206,383,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-206,384,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-206,386,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-206,385,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-206,382,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-206,383,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-206,384,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-206,386,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-206,385,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-206,382,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-206,383,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-206,384,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-206,386,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-206,385,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-206,382,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-206,383,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-206,384,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-206,386,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-206,385,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-206,382,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-206,383,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-206,384,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-206,386,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-206,385,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-206,382,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-206,383,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-206,384,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-206,386,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-206,385,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-206,382,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-206,383,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-206,384,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-206,386,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-206,385,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-206,382,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-206,383,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-206,384,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-206,386,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-206,385,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-206,382,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-206,383,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-206,382,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-206,383,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-206,382,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-206,383,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-206,382,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-206,383,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-206,384,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-206,386,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-206,385,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-206,382,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-206,383,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-206,384,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-206,386,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-206,385,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-206,382,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-206,383,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-206,384,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-206,386,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-206,385,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-207,388,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-207,389,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-207,390,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-207,388,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-207,389,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-207,390,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-207,388,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-207,389,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-207,390,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-207,388,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-207,389,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-207,390,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-207,388,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-207,389,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-207,390,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-207,388,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-207,389,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-207,390,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-207,388,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-207,389,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-207,390,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-207,388,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-207,389,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-207,390,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-207,388,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-207,389,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-207,390,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-207,388,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-207,389,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-207,390,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-207,388,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-207,389,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-207,390,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-207,388,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-207,389,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-207,390,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-207,388,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-207,389,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-207,390,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-207,388,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-207,389,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-207,390,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-207,388,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-207,389,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-207,390,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-207,388,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-207,389,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-207,390,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-207,388,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-207,389,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-207,390,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-207,388,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-207,389,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-207,390,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-207,388,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-207,389,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-207,390,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-207,388,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-207,389,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-207,390,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-207,388,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-207,389,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-207,390,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-208,394,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-208,393,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-208,395,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-208,392,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-208,394,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-208,393,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-208,395,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-208,392,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-208,394,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-208,393,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-208,395,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-208,392,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-208,394,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-208,393,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-208,395,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-208,392,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-208,394,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-208,393,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-208,395,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-208,392,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-208,394,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-208,393,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-208,395,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-208,392,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-208,394,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-208,393,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-208,395,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-208,392,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-208,394,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-208,393,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-208,395,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-208,392,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-208,394,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-208,393,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-208,395,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-208,392,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-208,394,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-208,393,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-208,395,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-208,392,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-208,394,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-208,393,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-208,395,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-208,392,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-208,394,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-208,393,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-208,395,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-208,392,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-208,394,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-208,393,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-208,395,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-208,392,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-208,394,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-208,393,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-208,395,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-208,392,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-208,394,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-208,393,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-208,395,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-208,392,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-208,394,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-208,393,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-208,395,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-208,392,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-208,394,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-208,393,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-208,395,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-208,392,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-208,394,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-208,393,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-208,395,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-208,392,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-208,394,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-208,393,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-208,395,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-208,392,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-208,394,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-208,393,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-208,395,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-208,392,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-208,394,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-208,393,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-208,395,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-208,392,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-209,397,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-209,397,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-209,397,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-209,397,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-209,397,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-209,397,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-209,397,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-209,397,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-209,397,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-209,397,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-209,397,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-209,397,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-209,397,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-209,397,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-209,397,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-209,397,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-209,397,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-209,397,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-209,397,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-209,397,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2017,A2013-209,397,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2016,A2013-210,399,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2016,A2013-210,399,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2016,A2013-210,399,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2016,A2013-210,399,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2016,A2013-210,399,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2016,A2013-210,399,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2016,A2013-210,399,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2016,A2013-210,399,11,0,1,2,1,,,,,11/01,30/01
AKDNR,2016,A2013-210,399,12,0,1,2,1,,,,,12/01,12/31
AKDNR,2017,A2013-210,399,1,0,1,2,1,,,,,01/01,01/31
AKDNR,2017,A2013-210,399,2,0,1,2,1,,,,,02/01,02/28
AKDNR,2017,A2013-210,399,3,0,1,2,1,,,,,03/01,03/31
AKDNR,2017,A2013-210,399,4,0,1,2,1,,,,,04/01,04/30
AKDNR,2017,A2013-210,399,5,0,1,2,1,,,,,05/01,05/31
AKDNR,2017,A2013-210,399,6,0,1,2,1,,,,,06/01,06/30
AKDNR,2017,A2013-210,399,7,0,1,2,1,,,,,07/01,07/31
AKDNR,2017,A2013-210,399,8,0,1,2,1,,,,,08/01,08/31
AKDNR,2017,A2013-210,399,9,0,1,2,1,,,,,09/01,09/30
AKDNR,2017,A2013-210,399,10,0,1,2,1,,,,,10/01,10/31
AKDNR,2017,A2013-210,399,11,0,1,2,1,,,,,11/01,30/01
